Index,MethodName,LOC,CyclomaticComplexity,Churn,LocAdded,NewcomerRisk,Auth,WeekendCommitRatio, nSmell, isBuggy
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRanges",4,1,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",5,1,6235,6214,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetResult",3,1,6235,6214,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",8,2,6245,6217,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,6252,6246,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",6,3,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",8,2,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",13,3,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",11,4,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",30,6,6244,6243,1.0,2,0.0,1,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getRanges",3,1,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRanges",7,2,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setRanges",4,1,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRanges",10,3,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addRanges",7,2,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllRanges",8,2,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearRanges",4,1,6244,6243,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::msgIdToReadableString",14,1,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::inMapForm",9,1,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::areEqual",25,5,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::mergeLocalSeqId",6,1,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::mergeLocalSeqId",3,1,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::compare",20,5,155,154,1.0,2,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java::takeRegionMaximum",25,3,153,153,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getBasicBuilder",3,1,43,43,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getSuccessResponse",3,1,43,43,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java::getResponseForException",3,1,43,43,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java::toString",5,1,41,41,1.0,1,0.0,0,No
1,"hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java::isHubSubscriber",3,1,43,42,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::handle",19,5,126,115,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::runPhase",12,2,130,117,1.0,2,0.0,2,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::run",15,1,124,116,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java::handle",19,5,126,115,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::doOps",35,2,153,128,1.0,3,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::writeComplete",5,1,113,108,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java::tearDown",6,1,109,106,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::doOps",30,2,127,109,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::addComplete",4,1,103,97,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java::tearDown",4,1,101,96,1.0,3,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java::getPipeline",9,1,132,116,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java::messageReceived",24,2,148,124,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java::intern",14,3,45,45,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshDerivedAttributes",5,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::loadConf",5,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshMyRegionByteString",3,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshMyServerAddress",9,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::refreshRegionList",8,2,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getMyRegionByteString",6,2,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkRegionPrefix",3,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkTopicsPrefix",3,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkTopicPath",3,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getZkHostsPrefix",3,1,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getServerAddr",6,2,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getRegions",6,2,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::getCertStream",10,5,289,289,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java::validate",22,6,291,290,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java::uncaughtException",5,1,33,32,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFailed",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFinished",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::run",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::popAndRunNext",7,3,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::pushAndMaybeRun",14,3,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::peek",3,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFailed",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::operationFinished",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java::run",5,1,111,111,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::close",3,1,81,81,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::send",5,1,81,81,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java::operationComplete",16,3,81,81,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::enqueueWithoutFailure",5,2,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::startServingSubscription",8,1,563,562,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stopServingSubscriber",7,2,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stopServingSubscriber",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::retryErroredSubscriberAfterDelay",8,2,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::moveDeliveryPtrForward",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::run",23,3,561,561,1.0,1,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::stop",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::retryErroredSubscribers",16,3,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::removeDeliveryPtr",27,8,567,566,1.0,3,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::getMinimumSeqId",8,3,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::addDeliveryPtr",9,1,563,562,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::setNotConnected",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::deliverNextMessage",13,2,563,562,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::messageScanned",28,4,567,564,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFailed",8,2,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFinished",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::sendingFinished",19,3,567,564,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::permanentErrorOnSend",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::transientErrorOnSend",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",14,2,563,562,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",16,1,569,565,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",27,3,577,569,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",3,1,561,561,1.0,1,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::setNotConnected",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::deliverNextMessage",13,2,563,562,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::messageScanned",28,4,567,564,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFailed",8,2,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::scanFinished",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::sendingFinished",19,3,567,564,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::permanentErrorOnSend",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::transientErrorOnSend",3,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",14,2,563,562,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",16,1,569,565,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",27,3,577,569,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::performRequest",3,1,561,561,1.0,1,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java::newInstance",4,1,561,561,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::handleRequest",19,2,94,79,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::operationFailed",4,1,74,69,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java::operationFinished",9,2,84,74,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFailed",3,1,64,64,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFinished",2,1,64,64,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::handleRequestAtOwner",14,2,66,65,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFailed",3,1,64,64,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java::operationFinished",2,1,64,64,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::handleRequestAtOwner",26,2,90,79,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::operationFailed",4,1,78,73,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java::operationFinished",4,1,78,73,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::channelDisconnected",11,2,153,153,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::handleRequestAtOwner",76,4,167,160,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::operationFailed",5,1,155,154,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java::operationFinished",40,3,163,158,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::handleRequestAtOwner",27,2,72,72,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::operationFailed",4,1,72,72,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java::operationFinished",6,1,72,72,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiatePersistenceManager",30,3,368,367,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateSubscriptionManager",8,2,366,365,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateRegionManager",3,1,366,366,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateZookeeperClient",21,4,380,377,1.0,3,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::process",6,2,375,373,1.0,3,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::instantiateTopicManager",15,2,364,364,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::initializeNettyHandlers",10,1,364,364,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::initializeNetty",18,3,366,365,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::shutdown",42,6,374,370,1.0,3,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::uncaughtException",4,1,364,364,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::run",36,2,364,364,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java::errorMsgAndExit",5,1,364,364,1.0,1,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java::getPipeline",20,2,78,77,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::exceptionCaught",26,5,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelOpen",9,2,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelConnected",17,4,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::operationComplete",10,3,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::channelDisconnected",7,1,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::sendErrorResponseToMalformedRequest",8,2,158,158,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java::messageReceived",22,3,160,159,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal",12,2,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::read",91,10,780,758,1.0,2,0.0,2,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeOpenComplete",13,2,766,751,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeReadComplete",52,7,744,740,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::startReadingFrom",21,3,738,737,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::scanMessages",4,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::deliveredUntil",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::consumedUntil",25,3,736,736,1.0,1,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::getCurrentSeqIdForTopic",9,2,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::getSeqIdAfterSkipping",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal",53,5,790,763,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeAddComplete",26,3,788,762,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::persistMessage",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::scanSingleMessage",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeCloseComplete",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::ledgersPath",3,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::run",48,5,768,752,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult",35,4,768,752,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult",13,2,766,751,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::processTopicLedgersNodeData",46,4,742,739,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::recoverLastTopicLedgerAndOpenNewOne",71,6,802,769,1.0,2,0.0,4,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeOpenComplete",64,6,802,769,1.0,2,0.0,4,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeReadComplete",34,4,800,768,1.0,2,0.0,2,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::openNewTopicLedger",44,4,804,770,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeCreateComplete",37,4,800,768,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::writeTopicLedgersNode",20,2,738,737,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult",13,2,738,737,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::acquiredTopic",4,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::closeLedger",8,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal",18,5,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::lostTopic",4,1,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal",12,2,736,736,1.0,1,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::read",91,10,780,758,1.0,2,0.0,2,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeOpenComplete",13,2,766,751,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeReadComplete",52,7,744,740,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::startReadingFrom",21,3,738,737,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::runInternal",53,5,790,763,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeAddComplete",26,3,788,762,1.0,2,0.0,1,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::run",48,5,768,752,1.0,2,0.0,0,No
1,"hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java::safeProcessResult",35,4,768,752,1.0,2,0.0,0,No
