Index,MethodName,LOC,CyclomaticComplexity,Churn,LocAdded,NewcomerRisk,Auth,WeekendCommit, nSmell, isBuggy
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::getNewBookies",3,1,204,204,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::getAdditionalBookie",4,1,204,204,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java::getAdditionalBookies",32,4,204,204,1.0,1,0,3,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java::getValueAndReset",8,1,52,51,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java::update",4,1,50,50,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::update",3,1,186,185,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::instantiate",10,4,190,187,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::computeDigestAndPackageForSending",21,1,188,186,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::verifyDigest",3,1,184,184,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::verifyDigest",3,1,184,184,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::verifyDigest",35,6,190,187,1.0,2,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::verifyDigestAndReturnData",6,1,184,184,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java::verifyDigestAndReturnLastConfirmed",10,1,184,184,1.0,1,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java::initiate",3,1,177,168,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java::operationComplete",54,2,185,177,1.0,3,0,7,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java::processResult",4,1,167,167,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java::initiate",6,1,83,82,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java::processResult",3,1,80,80,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java::getEntry",16,1,120,116,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::addToLength",4,1,734,725,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::writeLedgerConfig",9,2,749,735,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::close",12,2,744,732,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncClose",3,1,734,725,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncCloseInternal",37,3,822,758,1.0,3,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::safeRun",31,3,795,750,1.0,3,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::processResult",12,2,593,564,1.0,3,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readEntries",14,2,581,575,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncReadEntries",15,4,590,576,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::addEntry",3,1,571,566,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::addEntry",17,3,676,628,1.0,3,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncAddEntry",4,1,680,664,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncAddEntry",5,1,732,696,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncRecoveryAddEntry",5,1,713,693,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::doAsyncAddEntry",41,5,756,664,1.0,3,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::safeRun",18,2,641,635,1.0,3,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::asyncReadLastConfirmed",3,1,590,554,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::ready",3,1,704,703,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readLastConfirmed",13,3,704,703,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::handleUnrecoverableErrorDuringAdd",3,1,704,703,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::errorOutPendingAdds",6,2,706,704,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::sendAddSuccessCallbacks",14,3,704,703,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::handleBookieFailure",57,4,206,203,1.0,2,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::processResult",22,2,201,200,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::safeRun",15,2,201,200,1.0,2,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::rereadMetadata",21,2,243,222,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::processResult",16,2,207,205,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::recover",37,5,404,259,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::processResult",22,4,377,233,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::operationComplete",8,2,236,202,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::closeComplete",7,2,29,15,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readComplete",11,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::addComplete",6,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readLastConfirmedComplete",9,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::closeComplete",8,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::ready",3,1,704,703,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::closeComplete",7,2,29,15,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readComplete",11,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::addComplete",6,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::readLastConfirmedComplete",9,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java::closeComplete",8,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::markLedgerInRecovery",3,1,205,204,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::close",3,1,200,199,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::addEnsemble",6,2,198,198,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::getEnsemble",5,1,198,198,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::getNextEnsembleChange",9,2,198,198,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::serialize",23,3,202,200,1.0,3,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::parseConfig",55,9,268,250,1.0,3,1,8,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java::updateZnodeStatus",3,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java::initiate",7,1,143,142,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java::initiateWithoutRecovery",4,1,146,146,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java::processResult",72,8,236,197,1.0,3,0,4,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java::operationComplete",8,2,36,26,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java::readLastConfirmedComplete",10,2,20,18,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::initiate",12,2,187,186,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::readEntryComplete",53,8,180,179,1.0,2,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::doRecoveryRead",4,1,180,179,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::readComplete",42,5,213,198,1.0,3,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::closeComplete",10,2,205,194,1.0,3,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java::addComplete",14,2,0,0,0.0,0,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java::genDigest",6,1,69,68,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java::update",4,1,71,69,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::enableRecoveryAdd",4,1,151,151,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::sendWriteRequest",6,2,144,142,1.0,3,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::unsetSuccessAndSendWriteRequest",32,6,144,141,1.0,2,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::initiate",7,2,140,139,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::writeComplete",38,8,154,150,1.0,3,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java::submitCallback",4,1,0,0,0.0,0,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::initiate",23,4,176,173,1.0,2,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::sendRead",13,2,173,172,1.0,2,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::logErrorAndReattemptRead",8,1,172,171,1.0,2,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::readEntryComplete",39,5,186,178,1.0,2,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::submitCallback",3,1,170,170,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::hasMoreElements",3,1,170,170,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::nextElement",3,1,170,170,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java::size",3,1,170,170,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java::initiate",6,2,104,103,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java::readEntryComplete",43,9,125,115,1.0,2,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::close",5,1,78,78,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::asyncClose",4,1,78,78,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::addEntry",4,1,78,78,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::addEntry",6,1,78,78,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::asyncAddEntry",5,1,78,78,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java::asyncAddEntry",6,1,78,78,1.0,1,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java::getBookieIndex",4,1,87,87,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java::getReplicaIndex",10,2,87,87,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java::canProceedWithRecovery",26,6,87,87,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java::inc",4,1,85,85,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java::dec",4,1,85,85,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java::block",9,3,85,85,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java::total",3,1,85,85,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java::loadConf",4,1,61,61,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java::loadConf",3,1,0,0,0.0,0,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java::setLedgerManagerType",3,1,38,38,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java::setZkLedgersRootPath",3,1,38,38,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setThrottleValue",4,1,218,217,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setBookieRecoveryDigestType",4,1,218,217,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setBookieRecoveryPasswd",4,1,218,217,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setClientTcpNoDelay",4,1,218,217,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setZkServers",4,1,218,217,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java::setZkTimeout",4,1,220,218,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setEntryLogSizeLimit",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setGcWaitTime",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setFlushInterval",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setMaxJournalSize",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setMaxBackupJournals",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setBookiePort",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setJournalDirName",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::getJournalDir",7,2,377,377,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::getLedgerDirNames",7,2,377,377,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setLedgerDirNames",7,2,379,378,1.0,1,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::getLedgerDirs",11,3,377,377,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setServerTcpNoDelay",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setZkServers",4,1,379,378,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java::setZkTimeout",4,1,381,379,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::asyncGetLedgersInSingleNode",20,3,251,251,1.0,1,0,2,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::processResult",15,3,251,251,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::doAsyncGetLedgersInSingleNode",37,4,251,251,1.0,1,0,4,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::processResult",32,4,251,251,1.0,1,0,3,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::getLedgersInSingleNode",26,5,251,251,1.0,1,0,2,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::operationComplete",10,2,251,251,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::asyncProcessLedgersInSingleNode",31,4,251,251,1.0,1,0,2,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::operationComplete",24,4,251,251,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::isSpecialZnode",7,3,251,251,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java::close",3,1,251,251,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::newLedgerPath",16,2,193,193,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::processResult",9,2,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::getLedgerPath",7,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::getLedgerId",11,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::asyncProcessLedgers",6,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::addActiveLedger",4,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::removeActiveLedger",4,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::containsActiveLedger",4,1,193,193,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::garbageCollectLedgers",16,2,193,193,1.0,1,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java::doGc",10,2,193,193,1.0,1,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::close",9,1,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::newLedgerPath",59,5,514,514,1.0,1,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::processResult",53,5,514,514,1.0,1,0,3,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::processResult",9,2,514,514,1.0,1,0,0,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::run",16,3,514,514,1.0,1,0,1,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::processResult",11,3,514,514,1.0,1,0,1,Yes
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getLedgerIdFromGenPath",10,1,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getLedgerPath",11,1,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getLedgerId",14,3,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getLedgerId",11,1,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getStartLedgerIdByLevel",3,1,514,514,1.0,1,0,0,No
1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java::getEndLedgerIdByLevel",3,1,514,514,1.0,1,0,0,No
