Release_Index,MethodName,LOC,Parameters_Count,Fan_Out,Cyclomatic_Complexity,LCOM,Churn,LOC_Added,Newcomer_Risk,n_Auth,Weekend_Commit,isBuggy
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,9,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,11,2,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,3,1,2,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,6,1,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization,11,0,7,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create,3,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear,58,0,3,8,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone,3,0,3,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build,7,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed,9,0,4,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial,89,0,3,21,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,8,1,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,51,1,43,16,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,61,0,19,19,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,131,2,39,27,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasProtocolVersion,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setProtocolVersion,9,1,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearProtocolVersion,6,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasType,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setType,9,1,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearType,6,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::ensureTriedServersIsMutable,6,0,0,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getTriedServers,3,1,1,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTriedServers,10,2,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addTriedServers,9,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllTriedServers,7,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTriedServers,6,0,2,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTxnId,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTxnId,6,1,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTxnId,6,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasShouldClaim,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setShouldClaim,6,1,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearShouldClaim,6,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTopic,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTopic,9,1,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTopic,6,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasPublishRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergePublishRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearPublishRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscribeRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeSubscribeRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscribeRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeConsumeRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearConsumeRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeUnsubscribeRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearUnsubscribeRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStopDeliveryRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStopDeliveryRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStartDeliveryRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStartDeliveryRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCloseSubscriptionRequest,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequest,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeCloseSubscriptionRequest,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearCloseSubscriptionRequest,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields,3,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,15,0,3,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo,8,1,4,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize,13,0,3,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace,5,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,9,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,11,2,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,3,1,2,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,6,1,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization,5,0,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create,3,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear,10,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone,3,0,3,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build,7,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed,9,0,4,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial,16,0,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,8,1,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,8,1,6,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,11,0,3,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,35,2,13,7,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsg,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg,13,1,2,3,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg,11,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeMsg,16,1,5,4,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMsg,10,0,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgBuilder,5,0,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgOrBuilder,7,0,1,2,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgFieldBuilder,13,0,2,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasOptions,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageBound,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageFilter,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMessageFilter,14,0,2,3,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMessageFilterBytes,11,0,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageWindowSize,3,0,0,1,2,0,0,0.0,0,0,1,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields,6,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,7,0,0,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo,17,1,7,5,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize,25,0,6,6,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace,5,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,9,1,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,11,2,3,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,3,1,2,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder,1,0,1,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,6,1,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization,5,0,1,2,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create,3,0,0,1,2,0,0,0.0,0,0,0,No
5,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear,16,0,2,2,2,0,0,0.0,0,0,0,No
